REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Oct-66,Manitoba,2016A000246,Persons,249,units,0,v13,8,959000,,,,0
Oct-66,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,957000,,,,0
Oct-66,Alberta,2016A000248,Persons,249,units,0,v15,10,1470000,,,,0
Oct-66,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1905000,,,,0
Oct-66,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Oct-66,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,29000,,,t,0
Jan-67,Canada,2016A000011124,Persons,249,units,0,v1,1,20228000,,,,0
Jan-67,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,496000,,,,0
Jan-67,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,109000,,,,0
Jan-67,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,757000,,,,0
Jan-67,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,618000,,,,0
Jan-67,Quebec,2016A000224,Persons,249,units,0,v11,6,5826000,,,,0
Jan-67,Ontario,2016A000235,Persons,249,units,0,v12,7,7063000,,,,0
Jan-67,Manitoba,2016A000246,Persons,249,units,0,v13,8,958000,,,,0
Jan-67,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,955000,,,,0
Jan-67,Alberta,2016A000248,Persons,249,units,0,v15,10,1476000,,,,0
Jan-67,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1926000,,,,0
Jan-67,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Jan-67,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,29000,,,t,0
Apr-67,Canada,2016A000011124,Persons,249,units,0,v1,1,20306000,,,,0
Apr-67,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,498000,,,,0
Apr-67,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,109000,,,,0
Apr-67,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,758000,,,,0
Apr-67,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,619000,,,,0
Apr-67,Quebec,2016A000224,Persons,249,units,0,v11,6,5846000,,,,0
Apr-67,Ontario,2016A000235,Persons,249,units,0,v12,7,7096000,,,,0
Apr-67,Manitoba,2016A000246,Persons,249,units,0,v13,8,961000,,,,0
Apr-67,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,955000,,,,0
Apr-67,Alberta,2016A000248,Persons,249,units,0,v15,10,1483000,,,,0
Apr-67,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1937000,,,,0
Apr-67,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Apr-67,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,29000,,,t,0
Jul-67,Canada,2016A000011124,Persons,249,units,0,v1,1,20412000,,,,0
Jul-67,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,500000,,,,0
Jul-67,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,109000,,,,0
Jul-67,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,761000,,,,0
Jul-67,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,621000,,,,0
Jul-67,Quebec,2016A000224,Persons,249,units,0,v11,6,5870000,,,,0
Jul-67,Ontario,2016A000235,Persons,249,units,0,v12,7,7142000,,,,0
Jul-67,Manitoba,2016A000246,Persons,249,units,0,v13,8,964000,,,,0
Jul-67,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,958000,,,,0
Jul-67,Alberta,2016A000248,Persons,249,units,0,v15,10,1493000,,,,0
Jul-67,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1950000,,,,0
Jul-67,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Jul-67,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,29000,,,t,0
Oct-67,Canada,2016A000011124,Persons,249,units,0,v1,1,20509000,,,,0
Oct-67,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,502000,,,,0
Oct-67,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,109000,,,,0
Oct-67,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,762000,,,,0
Oct-67,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,622000,,,,0
Oct-67,Quebec,2016A000224,Persons,249,units,0,v11,6,5888000,,,,0
Oct-67,Ontario,2016A000235,Persons,249,units,0,v12,7,7186000,,,,0
Oct-67,Manitoba,2016A000246,Persons,249,units,0,v13,8,966000,,,,0
Oct-67,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,959000,,,,0
Oct-67,Alberta,2016A000248,Persons,249,units,0,v15,10,1501000,,,,0
Oct-67,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1970000,,,,0
Oct-67,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Oct-67,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,29000,,,t,0
Jan-68,Canada,2016A000011124,Persons,249,units,0,v1,1,20581000,,,,0
Jan-68,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,503000,,,,0
Jan-68,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,110000,,,,0
Jan-68,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,764000,,,,0
Jan-68,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,623000,,,,0
Jan-68,Quebec,2016A000224,Persons,249,units,0,v11,6,5902000,,,,0
Jan-68,Ontario,2016A000235,Persons,249,units,0,v12,7,7213000,,,,0
Jan-68,Manitoba,2016A000246,Persons,249,units,0,v13,8,966000,,,,0
Jan-68,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,957000,,,,0
Jan-68,Alberta,2016A000248,Persons,249,units,0,v15,10,1510000,,,,0
Jan-68,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1988000,,,,0
Jan-68,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Jan-68,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,30000,,,t,0
Apr-68,Canada,2016A000011124,Persons,249,units,0,v1,1,20644000,,,,0
Apr-68,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,505000,,,,0
Apr-68,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,110000,,,,0
Apr-68,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,765000,,,,0
Apr-68,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,624000,,,,0
Apr-68,Quebec,2016A000224,Persons,249,units,0,v11,6,5916000,,,,0
Apr-68,Ontario,2016A000235,Persons,249,units,0,v12,7,7238000,,,,0
Apr-68,Manitoba,2016A000246,Persons,249,units,0,v13,8,968000,,,,0
Apr-68,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,959000,,,,0
Apr-68,Alberta,2016A000248,Persons,249,units,0,v15,10,1518000,,,,0
Apr-68,British_Columbia,2016A000259,Persons,249,units,0,v3,11,1996000,,,,0
Apr-68,Yukon,2016A000260,Persons,249,units,0,v4,12,15000,,,,0
Apr-68,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,30000,,,t,0
Jul-68,Canada,2016A000011124,Persons,249,units,0,v1,1,20729000,,,,0
Jul-68,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,507000,,,,0
Jul-68,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,110000,,,,0
Jul-68,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,768000,,,,0
Jul-68,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,626000,,,,0
Jul-68,Quebec,2016A000224,Persons,249,units,0,v11,6,5931000,,,,0
Jul-68,Ontario,2016A000235,Persons,249,units,0,v12,7,7275000,,,,0
Jul-68,Manitoba,2016A000246,Persons,249,units,0,v13,8,972000,,,,0
Jul-68,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,961000,,,,0
Jul-68,Alberta,2016A000248,Persons,249,units,0,v15,10,1527000,,,,0
Jul-68,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2006000,,,,0
Jul-68,Yukon,2016A000260,Persons,249,units,0,v4,12,16000,,,,0
Jul-68,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,30000,,,t,0
Oct-68,Canada,2016A000011124,Persons,249,units,0,v1,1,20814000,,,,0
Oct-68,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,509000,,,,0
Oct-68,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Oct-68,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,771000,,,,0
Oct-68,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,628000,,,,0
Oct-68,Quebec,2016A000224,Persons,249,units,0,v11,6,5949000,,,,0
Oct-68,Ontario,2016A000235,Persons,249,units,0,v12,7,7305000,,,,0
Oct-68,Manitoba,2016A000246,Persons,249,units,0,v13,8,974000,,,,0
Oct-68,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,962000,,,,0
Oct-68,Alberta,2016A000248,Persons,249,units,0,v15,10,1536000,,,,0
Oct-68,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2023000,,,,0
Oct-68,Yukon,2016A000260,Persons,249,units,0,v4,12,16000,,,,0
Oct-68,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,30000,,,t,0
Jan-69,Canada,2016A000011124,Persons,249,units,0,v1,1,20888000,,,,0
Jan-69,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,511000,,,,0
Jan-69,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Jan-69,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,771000,,,,0
Jan-69,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,627000,,,,0
Jan-69,Quebec,2016A000224,Persons,249,units,0,v11,6,5961000,,,,0
Jan-69,Ontario,2016A000235,Persons,249,units,0,v12,7,7338000,,,,0
Jan-69,Manitoba,2016A000246,Persons,249,units,0,v13,8,975000,,,,0
Jan-69,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,959000,,,,0
Jan-69,Alberta,2016A000248,Persons,249,units,0,v15,10,1546000,,,,0
Jan-69,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2042000,,,,0
Jan-69,Yukon,2016A000260,Persons,249,units,0,v4,12,16000,,,,0
Jan-69,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,31000,,,t,0
Apr-69,Canada,2016A000011124,Persons,249,units,0,v1,1,20950000,,,,0
Apr-69,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,513000,,,,0
Apr-69,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Apr-69,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,774000,,,,0
Apr-69,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,627000,,,,0
Apr-69,Quebec,2016A000224,Persons,249,units,0,v11,6,5975000,,,,0
Apr-69,Ontario,2016A000235,Persons,249,units,0,v12,7,7362000,,,,0
Apr-69,Manitoba,2016A000246,Persons,249,units,0,v13,8,977000,,,,0
Apr-69,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,959000,,,,0
Apr-69,Alberta,2016A000248,Persons,249,units,0,v15,10,1553000,,,,0
Apr-69,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2052000,,,,0
Apr-69,Yukon,2016A000260,Persons,249,units,0,v4,12,16000,,,,0
Apr-69,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,31000,,,t,0
Jul-69,Canada,2016A000011124,Persons,249,units,0,v1,1,21028000,,,,0
Jul-69,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,515000,,,,0
Jul-69,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Jul-69,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,777000,,,,0
Jul-69,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,628000,,,,0
Jul-69,Quebec,2016A000224,Persons,249,units,0,v11,6,5987000,,,,0
Jul-69,Ontario,2016A000235,Persons,249,units,0,v12,7,7399000,,,,0
Jul-69,Manitoba,2016A000246,Persons,249,units,0,v13,8,979000,,,,0
Jul-69,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,958000,,,,0
Jul-69,Alberta,2016A000248,Persons,249,units,0,v15,10,1562000,,,,0
Jul-69,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2065000,,,,0
Jul-69,Yukon,2016A000260,Persons,249,units,0,v4,12,16000,,,,0
Jul-69,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,31000,,,t,0
Oct-69,Canada,2016A000011124,Persons,249,units,0,v1,1,21111000,,,,0
Oct-69,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,516000,,,,0
Oct-69,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Oct-69,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,778000,,,,0
Oct-69,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,628000,,,,0
Oct-69,Quebec,2016A000224,Persons,249,units,0,v11,6,6001000,,,,0
Oct-69,Ontario,2016A000235,Persons,249,units,0,v12,7,7442000,,,,0
Oct-69,Manitoba,2016A000246,Persons,249,units,0,v13,8,979000,,,,0
Oct-69,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,955000,,,,0
Oct-69,Alberta,2016A000248,Persons,249,units,0,v15,10,1571000,,,,0
Oct-69,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2082000,,,,0
Oct-69,Yukon,2016A000260,Persons,249,units,0,v4,12,16000,,,,0
Oct-69,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,32000,,,t,0
Jan-70,Canada,2016A000011124,Persons,249,units,0,v1,1,21182000,,,,0
Jan-70,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,516000,,,,0
Jan-70,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,110000,,,,0
Jan-70,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,779000,,,,0
Jan-70,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,625000,,,,0
Jan-70,Quebec,2016A000224,Persons,249,units,0,v11,6,6002000,,,,0
Jan-70,Ontario,2016A000235,Persons,249,units,0,v12,7,7488000,,,,0
Jan-70,Manitoba,2016A000246,Persons,249,units,0,v13,8,979000,,,,0
Jan-70,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,948000,,,,0
Jan-70,Alberta,2016A000248,Persons,249,units,0,v15,10,1579000,,,,0
Jan-70,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2107000,,,,0
Jan-70,Yukon,2016A000260,Persons,249,units,0,v4,12,17000,,,,0
Jan-70,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,32000,,,t,0
Apr-70,Canada,2016A000011124,Persons,249,units,0,v1,1,21244000,,,,0
Apr-70,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,516000,,,,0
Apr-70,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,110000,,,,0
Apr-70,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,780000,,,,0
Apr-70,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,626000,,,,0
Apr-70,Quebec,2016A000224,Persons,249,units,0,v11,6,6005000,,,,0
Apr-70,Ontario,2016A000235,Persons,249,units,0,v12,7,7528000,,,,0
Apr-70,Manitoba,2016A000246,Persons,249,units,0,v13,8,981000,,,,0
Apr-70,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,942000,,,,0
Apr-70,Alberta,2016A000248,Persons,249,units,0,v15,10,1589000,,,,0
Apr-70,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2118000,,,,0
Apr-70,Yukon,2016A000260,Persons,249,units,0,v4,12,17000,,,,0
Apr-70,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,32000,,,t,0
Jul-70,Canada,2016A000011124,Persons,249,units,0,v1,1,21324000,,,,0
Jul-70,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,518000,,,,0
Jul-70,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,110000,,,,0
Jul-70,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,783000,,,,0
Jul-70,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,628000,,,,0
Jul-70,Quebec,2016A000224,Persons,249,units,0,v11,6,6015000,,,,0
Jul-70,Ontario,2016A000235,Persons,249,units,0,v12,7,7566000,,,,0
Jul-70,Manitoba,2016A000246,Persons,249,units,0,v13,8,983000,,,,0
Jul-70,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,940000,,,,0
Jul-70,Alberta,2016A000248,Persons,249,units,0,v15,10,1597000,,,,0
Jul-70,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2134000,,,,0
Jul-70,Yukon,2016A000260,Persons,249,units,0,v4,12,17000,,,,0
Jul-70,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,33000,,,t,0
Oct-70,Canada,2016A000011124,Persons,249,units,0,v1,1,21400000,,,,0
Oct-70,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,519000,,,,0
Oct-70,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Oct-70,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,784000,,,,0
Oct-70,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,628000,,,,0
Oct-70,Quebec,2016A000224,Persons,249,units,0,v11,6,6021000,,,,0
Oct-70,Ontario,2016A000235,Persons,249,units,0,v12,7,7613000,,,,0
Oct-70,Manitoba,2016A000246,Persons,249,units,0,v13,8,982000,,,,0
Oct-70,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,933000,,,,0
Oct-70,Alberta,2016A000248,Persons,249,units,0,v15,10,1607000,,,,0
Oct-70,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2152000,,,,0
Oct-70,Yukon,2016A000260,Persons,249,units,0,v4,12,17000,,,,0
Oct-70,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,33000,,,t,0
Jan-71,Canada,2016A000011124,Persons,249,units,0,v1,1,21465000,,,,0
Jan-71,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,519000,,,,0
Jan-71,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Jan-71,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,785000,,,,0
Jan-71,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,630000,,,,0
Jan-71,Quebec,2016A000224,Persons,249,units,0,v11,6,6017000,,,,0
Jan-71,Ontario,2016A000235,Persons,249,units,0,v12,7,7656000,,,,0
Jan-71,Manitoba,2016A000246,Persons,249,units,0,v13,8,984000,,,,0
Jan-71,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,927000,,,,0
Jan-71,Alberta,2016A000248,Persons,249,units,0,v15,10,1616000,,,,0
Jan-71,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2168000,,,,0
Jan-71,Yukon,2016A000260,Persons,249,units,0,v4,12,18000,,,,0
Jan-71,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,34000,,,t,0
Apr-71,Canada,2016A000011124,Persons,249,units,0,v1,1,21523000,,,,0
Apr-71,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,521000,,,,0
Apr-71,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,111000,,,,0
Apr-71,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,788000,,,,0
Apr-71,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,633000,,,,0
Apr-71,Quebec,2016A000224,Persons,249,units,0,v11,6,6022000,,,,0
Apr-71,Ontario,2016A000235,Persons,249,units,0,v12,7,7683000,,,,0
Apr-71,Manitoba,2016A000246,Persons,249,units,0,v13,8,986000,,,,0
Apr-71,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,926000,,,,0
Apr-71,Alberta,2016A000248,Persons,249,units,0,v15,10,1623000,,,,0
Apr-71,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2178000,,,,0
Apr-71,Yukon,2016A000260,Persons,249,units,0,v4,12,18000,,,,0
Apr-71,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,34000,,,t,0
Jul-71,Canada,2016A000011124,Persons,249,units,0,v1,1,21962032,,,,0
Jul-71,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,530854,,,,0
Jul-71,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,112591,,,,0
Jul-71,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,797294,,,,0
Jul-71,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,642471,,,,0
Jul-71,Quebec,2016A000224,Persons,249,units,0,v11,6,6137305,,,,0
Jul-71,Ontario,2016A000235,Persons,249,units,0,v12,7,7849027,,,,0
Jul-71,Manitoba,2016A000246,Persons,249,units,0,v13,8,998876,,,,0
Jul-71,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,932038,,,,0
Jul-71,Alberta,2016A000248,Persons,249,units,0,v15,10,1665717,,,,0
Jul-71,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2240470,,,,0
Jul-71,Yukon,2016A000260,Persons,249,units,0,v4,12,18991,,,,0
Jul-71,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,36398,,,t,0
Oct-71,Canada,2016A000011124,Persons,249,units,0,v1,1,22039243,,,,0
Oct-71,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,534471,,,,0
Oct-71,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,112874,,,,0
Oct-71,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,798804,,,,0
Oct-71,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,644717,,,,0
Oct-71,Quebec,2016A000224,Persons,249,units,0,v11,6,6148121,,,,0
Oct-71,Ontario,2016A000235,Persons,249,units,0,v12,7,7882241,,,,0
Oct-71,Manitoba,2016A000246,Persons,249,units,0,v13,8,998957,,,,0
Oct-71,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,928061,,,,0
Oct-71,Alberta,2016A000248,Persons,249,units,0,v15,10,1675638,,,,0
Oct-71,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2258651,,,,0
Oct-71,Yukon,2016A000260,Persons,249,units,0,v4,12,19462,,,,0
Oct-71,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,37246,,,t,0
Jan-72,Canada,2016A000011124,Persons,249,units,0,v1,1,22092498,,,,0
Jan-72,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,535736,,,,0
Jan-72,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,112964,,,,0
Jan-72,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,800513,,,,0
Jan-72,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,646337,,,,0
Jan-72,Quebec,2016A000224,Persons,249,units,0,v11,6,6152950,,,,0
Jan-72,Ontario,2016A000235,Persons,249,units,0,v12,7,7906337,,,,0
Jan-72,Manitoba,2016A000246,Persons,249,units,0,v13,8,998910,,,,0
Jan-72,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,923123,,,,0
Jan-72,Alberta,2016A000248,Persons,249,units,0,v15,10,1679985,,,,0
Jan-72,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2278085,,,,0
Jan-72,Yukon,2016A000260,Persons,249,units,0,v4,12,19723,,,,0
Jan-72,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,37835,,,t,0
Apr-72,Canada,2016A000011124,Persons,249,units,0,v1,1,22148919,,,,0
Apr-72,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,537368,,,,0
Apr-72,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,113314,,,,0
Apr-72,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,800542,,,,0
Apr-72,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,648056,,,,0
Apr-72,Quebec,2016A000224,Persons,249,units,0,v11,6,6165470,,,,0
Apr-72,Ontario,2016A000235,Persons,249,units,0,v12,7,7927220,,,,0
Apr-72,Manitoba,2016A000246,Persons,249,units,0,v13,8,1000104,,,,0
Apr-72,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,921306,,,,0
Apr-72,Alberta,2016A000248,Persons,249,units,0,v15,10,1686758,,,,0
Apr-72,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2290667,,,,0
Apr-72,Yukon,2016A000260,Persons,249,units,0,v4,12,19859,,,,0
Apr-72,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,38255,,,t,0
Jul-72,Canada,2016A000011124,Persons,249,units,0,v1,1,22218463,,,,0
Jul-72,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,539124,,,,0
Jul-72,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,113460,,,,0
Jul-72,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,802255,,,,0
Jul-72,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,648769,,,,0
Jul-72,Quebec,2016A000224,Persons,249,units,0,v11,6,6174216,,,,0
Jul-72,Ontario,2016A000235,Persons,249,units,0,v12,7,7963117,,,,0
Jul-72,Manitoba,2016A000246,Persons,249,units,0,v13,8,1001652,,,,0
Jul-72,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,920780,,,,0
Jul-72,Alberta,2016A000248,Persons,249,units,0,v15,10,1694090,,,,0
Jul-72,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2302086,,,,0
Jul-72,Yukon,2016A000260,Persons,249,units,0,v4,12,20143,,,,0
Jul-72,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,38771,,,t,0
Oct-72,Canada,2016A000011124,Persons,249,units,0,v1,1,22288499,,,,0
Oct-72,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,541472,,,,0
Oct-72,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,113960,,,,0
Oct-72,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,805317,,,,0
Oct-72,New_Brunswick,2016A000213,Persons,249,units,0,v10,5,651182,,,,0
Oct-72,Quebec,2016A000224,Persons,249,units,0,v11,6,6182065,,,,0
Oct-72,Ontario,2016A000235,Persons,249,units,0,v12,7,7992037,,,,0
Oct-72,Manitoba,2016A000246,Persons,249,units,0,v13,8,1001682,,,,0
Oct-72,Saskatchewan,2016A000247,Persons,249,units,0,v14,9,916659,,,,0
Oct-72,Alberta,2016A000248,Persons,249,units,0,v15,10,1705519,,,,0
Oct-72,British_Columbia,2016A000259,Persons,249,units,0,v3,11,2318552,,,,0
Oct-72,Yukon,2016A000260,Persons,249,units,0,v4,12,20570,,,,0
Oct-72,Northwest_Territories_including_Nunavut,,Persons,249,units,0,v5,13,39484,,,t,0
Jan-73,Canada,2016A000011124,Persons,249,units,0,v1,1,22347459,,,,0
Jan-73,Newfoundland_and_Labrador,2016A000210,Persons,249,units,0,v2,2,542983,,,,0
Jan-73,Prince_Edward_Island,2016A000211,Persons,249,units,0,v8,3,114276,,,,0
Jan-73,Nova_Scotia,2016A000212,Persons,249,units,0,v9,4,808614,,,,0
